id,원본 파일명,최종 업데이트 날짜,제 O장,제 O조,content,단락 수,콘텐츠 타입
ccbee048-876f-4ae0-bfd6-260addbaae95,예산규정(2017년 3월 제정).pdf,2017-03,제4장예산의집행,제15조(예산의전용),"①예산집행상예산의전용이불가피한경우에는관, 항, 목간의예산을전용할수있다.
②제1항에의한관, 항간의전용은이사회의의결을거쳐야한다.
③제1항에의한목간의전용은사장이행한다.",1,regulation
33bbc062-2421-4c54-869e-c9cd2d0718db,예산규정(2017년 3월 제정).pdf,2017-03,제4장예산의집행,제16조(예산운영실적분석및보고),"①예산관리자는매월운영계획과진 행실적을비교·검토하여예산운영의적정성와운영실적을점검한다.
②사장은연간예산운영실적을사업연도종료일로부터3개월내에이 사회에보고하여야한다.",1,regulation
97c659fc-cca3-4bdd-a674-ebe21f32cfbd,예산규정(2017년 3월 제정).pdf,2017-03,제4장예산의집행,제17조(예산의이월),"①당해예산액중미집행액이생겼을때에는이사회 의의결을거쳐명시이월하여사용할수있다.
②제1항에따라이월된예산은다음회계연도의지출예산과구분하여 집행·관리하여야한다.",1,regulation
649b42e2-f911-479b-bf1a-7237fbe9dbdc,예산규정(2017년 3월 제정).pdf,2017-03,제4장예산의집행,제18조(예비비),"①예측할수없는예산이외의지출또는예산초과지출에 충당하기위하여예산에예비비를계상할수있다.
②제1항의예비비를사용하고자할때에는사전에사용이유및금액을 명시한조서를작성하여, 이사회의의결을거쳐사용한다. 단, 정부지침 - 7 - 에따라예비비에계상된경영평가성과급재원, 정·현원차인건비예산 등은그러하지아니한다.",1,regulation
3055763d-f116-4241-a98f-cfac9111c92d,예산규정(2017년 3월 제정).pdf,2017-03,제5장예산의효율적운영,제19조(중장기재무계획),"①예산관리자는공사의비전및경영목표를달성 하기위하여중장기경영목표와연계한중장기재무계획을당해연도 말까지수립하여야한다.
②예산관리자는계획수립이후경영목표변경및재무계획에영향을미 치는제반요인이발생하는경우필요에따라수정하여관리하여야한 다.",1,regulation
586835da-3ad3-4cb7-80cc-1dfa84c242a1,예산규정(2017년 3월 제정).pdf,2017-03,제5장예산의효율적운영,제20조(신규예산사업),"①예산관리자는예산운용의효율성을위하여예산운 용부서가추진하는대규모신규예산사업에대한예비타당성조사를실 시할수있다.
②제1항의규정에따른대규모신규예산사업의대상과예비타당성조사 의방법및절차등신규예산사업의관리에대하여는사장이별도로정 한다.",1,regulation
43cedc6a-e7e1-493e-939d-44cd19b46a7f,예산규정(2017년 3월 제정).pdf,2017-03,제5장예산의효율적운영,제21조(성과예산사업),"①예산관리자는제6조와관련, 공사의중장기계획 및전략목표와연계한예산사업을수행하는부문예산관리자로하여금 목표달성을중심으로한성과예산사업계획서를수립하도록하여야한다.
②성과예산사업의계획및실적에대한평가등에대해서는사장이별 도로정한다. - 8 -",1,regulation
c0021d06-f9c7-4901-9224-8c1ebf2463e7,예산규정(2017년 3월 제정).pdf,2017-03,제5장예산의효율적운영,제22조(예산심의위원회),"①예산관리자는제7조, 제10조, 제14조, 제16조, 제 20조및제21조와관련, 예산사업의객관성, 타당성및효율성을위하여 예산심의위원회를구성하여운영할수있다.
②예산심의위원회운영에대하여는사장이별도로정한다.",1,regulation
03c3a062-781e-4f78-acfb-bf888733ecef,예산규정(2017년 3월 제정).pdf,2017-03,제5장예산의효율적운영,제23조(예산성과제고),"당해회계연도예산의집행방법또는제도의개선 등으로수익증대, 비용절감또는이로인해예산성과를제고시킨경우 이에기여한자또는부서에포상금을지급할수있으며, 절감된예산을 다른사업에사용할수있다. 부 칙<2017.3.22.>",1,regulation
ad668c00-355a-4b04-abfb-74a88849113b,예산규정(2017년 3월 제정).pdf,2017-03,제5장예산의효율적운영,제1조(시행일),이규정은2017년4월1일부터시행한다.,1,regulation
19230ce3-d680-454f-96be-823d97182ee9,예산규정(2017년 3월 제정).pdf,2017-03,제5장예산의효율적운영,제2조(다른사규의개정),①「회계규정」일부를다음과같이개정한다.,1,regulation
2c56d3ea-c123-48f2-a743-fb62618d4ed9,예산규정(2017년 3월 제정).pdf,2017-03,제2장예산은제2장자금으로변경한다.,제8조,제3항제7호아목“회계규정”은“회계규정및예산규정”으로변경 한다.,1,regulation
e65ca662-9915-4486-985e-77e2bed54b1d,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제1장,제1조(목적),이지침은복무규정제13조에따른유연근무제운영에필 요한사항을정함을목적으로한다.,1,regulation
71344a65-9d05-4084-8cbc-232c8b286868,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제1장,제2조(용어의정의),"이지침에서사용하는용어의정의는다음각호 와같다. <개정2015.8.12.> <개정2016.6.28.> <개정2017.10.31.> <개정2017.10.31.> <개정2018.11.30> 1. “유연근무”란시간선택제근무, 탄력근무제등근무요일, 근무시간 및장소를선택조정하여근무하는것을말한다. 2. “시간선택제근무”란주40시간, 일8시간의통상적인근무시간보 다짧게근무하는형태의근무제도를말한다. - 2 - 3. “시간선택제직원”이란통상적인근무시간보다짧게근무하는직 원으로서다음각목의직원을말한다. 가. 시간선택제채용직원: 인사규정제8조제4항에따라신규채용 된직원 나. 시간선택제전환직원: 제4조에따라시간선택제근무로전환 된직원 4. “탄력근무제”란주40시간을근무하되, 출퇴근시각·근무시간·근무 일을자율조정하는방법으로, 시차출퇴근형, 근무시간선택형, 집약 근무형으로구성된다. 5. “시차출퇴근형”이란1일8시간근무체제를유지하되출근시각을 자율적으로조정하는근무제도를말한다. 6. “근무시간선택형”이란주5일을근무하되1일8시간에구애받지 않고주40시간범위내에서근무시간을자율적으로조정하는근무 제도를말한다. 7. “집약근무형”이란주40시간을근무하되1일8시간을초과하여 근무함으로써1주일의근무일을5일미만으로하는근무제도를말 한다. 8. “2주단위탄력적근로시간제”란2주의단위기간을평균하여1주 간근로시간이40시간을초과하지않은범위에서특정주및특정일 의근무시간을조정하는근무제도를말한다. 9. “원격근무제”란정보통신기술을활용하여업무를사무실이아닌 - 3 - 자택또는특정장소(스마트워크센터등)에서수행할수있도록정한 근무제도를말한다.",1,regulation
14e50cce-3030-46d9-97ff-395bfbfcfac6,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제1장,제3조(불이익처우금지),공사가유연근무제를시행하는경우유연근무 를이유로보수·승진및근무평정등에서부당한불이익을주어서는 아니된다.,1,regulation
17309ae7-921e-4c28-bfe8-acfe0cb74f01,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제1장,제4조(유연근무의신청등),"①유연근무를희망하는직원은별지1과 별지2, 별지2의2, 별지2의3의양식중해당근무유형에따른신청 서를인사담당부서의장에게제출하여야한다. <개정2015.8.12.> <개정2016.6.28.> <개정2018.11.30>
②소속부서의장은신청사유, 소속부서의현황등을종합적으로고 려하여유연근무전환의승인여부를결정하여야한다.
③신청일현재징계의결요구·징계처분·직위해제처분을받은직원은 유연근무를신청할수없다.
④유연근무를변경하고자하는직원은, 별지1과별지2, 별지2의2, 별지2의3의양식중해당근무유형에따른변경신청서를인사담당 부서의장에게제출하여야하며, 소속부서의장은변경사유, 소속 부서의현황등을종합적으로고려하여변경승인여부를결정하여 야한다. <신설2017.10.31.> <개정2018.11.30.>
⑤복무규정시행규칙제29조에따른모성보호시간및복무규정시 행규칙제30조에따른육아시간과유연근무는함께사용할수없 다. 다만, 일5시간이상근무하는시간선택제채용직원은예외로 - 4 - 한다. <신설2023.12.27.> [제목개정2017.10.31]",1,regulation
a7580fc8-1462-40de-99d6-8de56d5f0540,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제1장,제5조(유연근무의해지),"①유연근무를신청한직원이유연근무를해지 하고자하는경우에는별지3의양식에따른신청서를제출해야한 다.
②사장은다음각호의어느하나에해당하는경우에는유연근무의 해지를명할수있다. 다만, 시간선택제채용직원은예외로한다. <개정2016.6.28.> 1. 유연근무직원의업무성과가저해되거나복무관리상문제가있다 고판단될경우 2. 시간선택제전환직원이근무시간외시간을목적에맞지않게활 용(영리업무등)한경우 3. 그밖에경영상부득이하게필요한경우",1,regulation
71c95a0e-f52e-4817-aa06-ff2deef89a23,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제1장,제5조의2(교육실시),"공사는유연근무제의활성화를위하여직원을대 상으로교육을실시해야한다. [본조신설2017.10.31, 제15조에서이동2017.10.31]",1,regulation
bdb3c18d-a4d5-42ab-a216-46ea56287b78,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제2장시간선택제<신설2017.10.31>,제6조(시간선택제전환근무의기간),시간선택제전환근무의기간은1 개월이상으로한다. <개정2016.6.28.> <개정2017.10.31> - 5 - [제목개정2017.10.31.],1,regulation
24e00273-b98b-4f5a-a103-de2c89c29509,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제2장시간선택제<신설2017.10.31>,제7조(시간선택제근무의시간및형태),"①시간선택제직원은중식시간 을제외하고근무일기준최소3시간, 1주당15시간이상35시간이 하를근무한다. <개정2014.12.26.> <개정2016.6.28.> <개정2017. 10.31.> <개정2020.2.26.>
②근무형태는부서의업무상황에따라공사와시간선택제근무를 신청한직원이협의하여결정한다. 다만, 업무공백방지및업무의 연속성을위하여격주제또는격월제는인정하지아니한다. <개정 2015.8.12.> <개정2016.6.28.> <개정2017.10.31>
③ 삭제<2017.10.31> [제목개정2017.10.31]",1,regulation
7b7cf771-f7fa-4ffe-b80b-82b78d3bebd6,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제2장시간선택제<신설2017.10.31>,제8조(시간선택제직원의시간외근무),"①시간선택제직원은특별한사 정이없는한시간외근무를할수없다. 다만, 시간외근무를하는 경우에도주12시간을초과할수없다. <개정2016.6.28.>
②공사는제1항에따른시간외근무에대하여통상임금의100분의 50이상을가산하여지급하여야한다. <개정2014.12.26.> [본조제목개정2016.6.28]",1,regulation
d328ef49-463d-4018-b0e9-9732da314379,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제2장시간선택제<신설2017.10.31>,제9조(직무변경),"①시간제선택제전환직원의직무는특별한사정이없 는 한 전환 전 부여받은 직무에서 변경할 수 없다. <개정 2016.6.28.>
②시간선택제전환직원이6개월이상시간선택제근무후전일제근 - 6 - 무직원으로복귀하는경우희망하는직무의부여를고려할수있 다. <개정2016.6.28>",1,regulation
34ae1e55-9ae3-452d-b231-d41a29bb4d82,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제2장시간선택제<신설2017.10.31>,제10조,삭제<2015.8.12>,1,regulation
4322c0f6-5d22-494b-a94f-24f6f7e11344,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제2장시간선택제<신설2017.10.31>,제11조,삭제<2017.10.31>,1,regulation
d6a7f29c-dcef-486c-a99e-733f69984c02,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제2장시간선택제<신설2017.10.31>,제11조의2(승진최저소요년수의산정),"①시간선택제직원의승진최저 소요년수의산정기준은다음과같다. 시간선택제근무기간× 전일제근무직원의주당근무시간 시간선택제직원의주당근무시간
②제1항에도불구하고시간선택제전환직원의경우에는전환후최초 1년이하인근무기간은100% 승진최저소요기간에산입한다. [본조신설2016.6.28.]",1,regulation
bec5954c-6feb-4720-9857-dfa22bc51966,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제2장시간선택제<신설2017.10.31>,제12조(연차휴가),"①시간선택제직원의연차휴가는다음의방식으로 계산한 시간단위로 하며, 1시간 미만은 1시간으로 본다. <신설 2016.6.28.> 통상근로자의연차휴가일수× 통상근로자의소정근로시간 시간선택제근로자의소정근로시간× 시간
② 삭제<2017.10.31>",1,regulation
174527a1-4a02-4bf7-93e0-a0a091cc9bc0,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제2장시간선택제<신설2017.10.31>,제12조의2(시간선택제직원의병가),시간선택제직원의병가는복무규 정제24조제1항각호에따른범위에서일단위로허가한다. [본조신설2017.10.31],1,regulation
e43f7ab1-2a17-4306-885c-8067fb15f7e0,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제2장시간선택제<신설2017.10.31>,제13조(보수),"①시간선택제직원의보수는전일제근무를기준으로근 무시간에비례하여지급한다. <개정2016.6.28.>
②근무시간의장단에연동되지않는수당은전일제근로자와동일 - 7 - 하게지급할수있다.
③시간선택제전환직원의 퇴직금은전일제근로자기준으로환산하 여산정한다. <개정2015.8.12.> <개정2016.6.28.>",1,regulation
d6c08d2d-181e-45cc-99a5-8fbc13b9da34,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제2장시간선택제<신설2017.10.31>,제14조(성과급등),시간선택제직원의성과연봉은전일제근무를기준 으로 근무시간에 비례하여 지급함을 원칙으로 한다. <개정 2016.6.28.>,1,regulation
d5b350fd-f26d-4040-8532-4ed853e80392,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제3장탄력근무제<신설2017.10.31>,제14조의2(탄력근무의기간),탄력근무의기간은다음각호와같다. 1. 시차출퇴근형: 1일이상 2. 근무시간선택형및집약근무형: 1주일이상 [본조신설2017.10.31],1,regulation
80e201bc-c258-4283-bff4-de8f46494e31,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제3장탄력근무제<신설2017.10.31>,제14조의3(탄력근무의시간),"①시차출퇴근형근무는출근시간을오전 7시부터10시까지30분단위로하여신청한다.
②근무시간선택형·집약근무형의근무가능시간대는오전6시부터22 시까지로하며, 중식·석식시간을제외하고1일최대12시간, 최소4 시간으로한다.<개정2020.7.22> [본조신설2017.10.31]",1,regulation
3bcacc8d-4220-4c03-ac8a-fd39524bbab6,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제3장탄력근무제<신설2017.10.31>,제14조의4(탄력근무의신청시기),탄력근무는실시전일까지신청하여 야한다. 이때신청을받은부서장은신청자의사정및이를통해 - 8 - 업무성과가향상될수있는지여부등을판단하여승인한다. [본조신설2017.10.31],1,regulation
9340fe66-ed7c-405e-82be-baa4a6104a84,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제3장탄력근무제<신설2017.10.31>,제14조의5(근무시간선택형·집약근무형직원의연차휴가),"① 주중에연 차휴가를사용할경우, 8시간근무일에사용하는것을원칙으로한 다.
②근무시간이8시간미만인날에연차휴가를사용하는경우해당 근무시간만큼당일연차휴가에서공제한다.
③근무시간이8시간을초과하는날에연차휴가를사용하는경우연 차휴가(1일) 처리하고, 8시간을초과하는시간만큼해당일연차휴가 에서추가로공제한다.
④복무규정제21조제5항에따른반일연차휴가(오전·오후)는통상 적인근무시간(9:00~18:00)인경우에만사용가능하며, 그밖의경우 에는시간단위로사용하여야한다. [본조신설2017.10.31]",1,regulation
ddaae269-c29b-43d2-9ce7-7dd43bbe609d,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제3장탄력근무제<신설2017.10.31>,제14조의6,"(근무시간선택형·집약근무형근무에서주중공휴일이있는 경우의처리) ①근무예정시간이8시간미만인날이공휴일인경우 해당일의근무예정시간만큼근무한것으로본다.
②근무예정시간이8시간초과인날이공휴일인경우8시간은근무 한것으로보며, 8시간을초과하는시간만큼해당일연차휴가에서 공제한다. [본조신설2017.10.31.] - 9 -",1,regulation
c638bc62-f483-4cc2-9eb9-e2afac301847,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제4장2주단위탄력적근로시간제<신설2018.11.30>,제15조(2주단위탄력적근로시간제의적용제외),18세미만의직원과 임신중인여성직원은2주단위탄력적근로시간제를적용하지아 니한다. [본조신설2018.11.30] [종전제15조는제17조로이동<2018.11.30>],1,regulation
09e5e8c0-c0f5-4756-851c-eef31507fff8,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제4장2주단위탄력적근로시간제<신설2018.11.30>,제15조의2(2주단위탄력적근로시간제의기간및시간),"①2주단위 탄력적근로시간제의기간은2주로한다.
②2주단위탄력적근로시간제의근무가능시간대는오전6시부터 22시까지로하며, 중식‧석식시간을제외하고1일최대12시간, 최소 4시간으로한다. 단, 특정한주의근로시간은48시간을초과할수 없다. [본조신설2018.11.30]",1,regulation
e2770af0-0f5f-4a22-9464-01a4256cdab9,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제4장2주단위탄력적근로시간제<신설2018.11.30>,제15조의3(2주단위탄력적근로시간제의신청시기),2주단위탄력적 근로시간제는실시전주까지신청하여야한다. 이때신청을받은부 서장은신청자의사정및이를통해업무성과가향상될수있는지 여부등을판단하여승인한다. [본조신설2018.11.30],1,regulation
26e901a0-ed7d-4dfe-837d-3f6569cd1519,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제4장2주단위탄력적근로시간제<신설2018.11.30>,제15조의4(2주단위탄력적근로시간제직원의연차휴가등),2주단위 탄력적근로시간제직원의연차휴가및주중공휴일이있는경우의 - 10 - 처리는제14조의5 및제14조의6의규정에따른다. [본조신설2018.11.30],1,regulation
59cf5dad-64c3-45bb-a252-32de53adbaaf,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제4장2주단위탄력적근로시간제<신설2018.11.30>,제15조의5(2주단위탄력적근로시간제직원의시간외근무수당),"공사 는2주단위탄력적근로시간제직원이특정한날에8시간이상을 근무하였더라도8시간을초과한시간에대하여시간외근무수당을 지급하지아니한다. 단, 2주의단위기간을평균한1주간의근로시 간이40시간을초과하거나, 특정주의근로시간이48시간을초과하는 경우는그러하지아니하다. [본조신설2018.11.30]",1,regulation
f6d2d8b3-c16e-46ba-a7bd-6ca908476c28,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제5장원격근무제<신설2018.11.30>,제16조,<삭제2021.2.24.>,1,regulation
37f04bfc-1256-44f5-a046-cafff1a94821,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제5장원격근무제<신설2018.11.30>,제16조의2(원격근무의시간),"원격근무직원의근무시간과휴게시간은 사무실근무자와동일하게보되, 시간외근무는사무실근무일에만 실시할수있다. [본조신설2018.11.30]",1,regulation
52bfcab5-742b-4e14-89f4-720d3924e98c,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제5장원격근무제<신설2018.11.30>,제16조의3(원격근무의적용범위),"①원격근무제로근무가능한직무는 다음각호와같다. 1. 현장에서직접수행하는직무 2. 이동또는현장에서실시간업무처리가가능한직무 - 11 - 3. 외근위주의직무 4. 사장이업무특성및부서근무여건을고려하여별도로정한직무
②다음각호의어느하나에해당하는경우원격근무를실시할수 없다. 1. 해당업무의보안대책이미흡하여원격근무를수행하는경우심 각한보안위험이예상되는경우 2. 안전점검, 장비점검, 사고처리등업무의수행을위하여반드시 특정의장소에항상위치하여야하거나원격근무를수행하는경우 현저히그위험성이증가하는경우 3. 직무특성상특정의장소에서항상업무를수행하여야하는경 우 4. 그밖에원격근무로는업무처리목적을달성하는것에심각한 지장이발생할수있는경우 [본조신설2018.11.30]",1,regulation
7068bcb5-5337-4c03-aaca-67890202e52e,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제5장원격근무제<신설2018.11.30>,제16조의4(원격근무제의신청시기),"원격근무제는원격근무제실시예정 일의1일전까지신청하여야한다. 이때신청을받은소속실‧국장은 신청자의사정및이를통해업무성과가향상될수있는지여부등 을판단하여승인하되, 직무의적합성, 신청자의직무수행숙련도 및자기통제력, 재택근무장소의적합성등을종합적으로고려하여 야한다.  <개정2021.2.24.> [본조신설2018.11.30] - 12 -",1,regulation
5e43405d-e900-4d92-958b-9fb3d8aa7fb3,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제5장원격근무제<신설2018.11.30>,제16조의5(원격근무제직원의보안의무),"①원격근무직원은공사정보 가외부로유출되지않도록주의‧노력하여야한다.
②원격근무직원은별지4의양식에따라보안서약서를작성하여 이를인사담당부서의장에게제출하여야한다. [본조신설2018.11.30]",1,regulation
33beebc7-7f87-4132-8a5f-61f2f453a540,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제5장원격근무제<신설2018.11.30>,제16조의6(원격근무제직원의복무관리),"①소속부서의장은원격근무 제직원의업무시작및종료시간등의근무상황을관리하여야한다.
②원격근무직원은당일의업무일지를별지5의양식에따라작성 하여소속부서의장에게제출하여야한다. [본조신설2018.11.30]",1,regulation
d8004b14-5b00-4599-9dac-e0129a78c2cd,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제6장보칙<신설2017.10.31><개정2018.11.30>,제17조,삭제<2017.10.31>,1,regulation
53d7e87b-ab3c-421d-aa7f-170429a6d76a,유연근무제 운영지침(2023년도 12월 개정).pdf,2023-12,제6장보칙<신설2017.10.31><개정2018.11.30>,제18조(준용규정등),"①유연근무제운영에관하여이지침에서규정하 지아니한사항은복무, 인사, 보수등제규정을준용한다.
②기타유연근무제의세부시행방법에관하여필요한사항은사장 이별도로정할수있다. [제16조에서이동<2018.11.30>] 부 칙 - 13 - 이지침은2013년10월23일부터시행한다. 부 칙<2016.12.26.> 이지침은2014년12월31일부터시행한다. 부 칙<2015.8.12.> 이지침은2015년8월13일부터시행한다. 부 칙<2016.6.28.> 이지침은2016년6월30일부터시행한다. 부 칙<2017.10.31> 이지침은2017년11월1일부터시행한다. 부 칙<2018.11.30> 이지침은2018년11월30일부터시행한다. 부 칙<2020.2.26.> 이지침은2020년2월27일부터시행한다. 부 칙<2020.7.22> - 14 - 이규정은2020년7월23일부터시행한다. 부 칙<2021.2.24.> 이규정은2021년2월25일부터시행한다. 부 칙<2023.12.27.> 이규정은2024년1월1일부터시행한다. - 15 - (별지1) <개정2015.8.12.> <개정2016.6.28.> <개정2017.10.31.> <개정2020.2.26.> 시간선택제근무 전환신청(변경신청)서 소 속 직 급 성 명 현재담당업무 (변경)전환기간 년 월 일～    년 월 일 (    개월) (변경)근무시간 구분 현행 신청사항 (전환/변경) 근무시간(주당) OO시간 OO시간 근무형태 OO시부터~ OO시까지 (O,O,O요일) OO시부터~ OO시까지 (O,O,O요일) (변경)신청사유 위와같이시간선택제근무전환(변경)을신청합니다. 20 .     .     . 신청자 (인) 승인자 (인) - 16 - (별지2) <개정2015.8.12.><개정2015.8.12> 유연근무제 신청(변경신청)서 (시차출퇴근형, 근무시간선택형, 집약근무형) 소 속 직 급 성 명 현재담당업무 근무유형선택(O) 시차출퇴근형근무시간선택형 집약근무형 (변경)전환기간 년 월 일～  년 월 일 (변경)근무시간 ※근무요일별근무시간기재 (변경)신청사유 위와같이유연근무제를신청(변경)합니다. 20 .     .     . 신청자 (인) 승인자 (인) ※ 시차출퇴근형은승인(자) 불요 - 17 - (별지2의2) <신설2018.11.30.> 유연근무제 신청(변경신청)서 (2주단위탄력적근로시간제) 소 속 직 급 성 명 현재담당업무 (변경)전환기간 년 월 일~  년 월 일(   일) ※2주 단위 신청 (변경)근무시간 ※1~2주차평균 주40시간준수 1주차 2주차 월 ~      (  시간) 월 ~     (  시간) 화 ~      (  시간) 화 ~     (  시간) 수 ~      (  시간) 수 ~     (  시간) 목 ~      (  시간) 목 ~     (  시간) 금 ~      (  시간) 금 ~     (  시간) 합계 시간 합계 시간 (변경)신청사유 위와같이유연근무제를신청(변경)합니다. 20  .     .     . 신청자 (인) 승인자 (인) - 18 - (별지2의3) <신설2018.11.30.> 유연근무제 신청[변경신청]서 (원격근무제) 소 속 직 급 성 명 현재담당업무 (변경)전환기간 년 월 일~  년 월 일(   일) ※1주 단위 신청 (변경) 사무실근무요일 (변경) 근무지 주소 장소 전화 (유선) (휴대전화) 위와같이유연근무제를신청(변경)합니다. 20  .     .     . 신청자 (인) 승인자 (인) - 19 - (별지3) <개정2015.8.12> 유연근무제 해지신청서 소 속 직 급 성 명 현재담당업무 유연근무유형 해지일 해지사유 위와같이유연근무제해지를신청합니다. 20  .     .     . 신청자 (인) 승인자 (인) ※ 시차출퇴근형은승인(자) 불요 - 20 - (별지4) <신설2018.11.30> 원격근무 보안서약서 ❍ 소 속 :                            ❍ 직    급 : ❍ 성 명 :                            ❍ 생년월일 : 1. 본인은 지정한 근무장소에서 원격근무를 수행한다. 2. 본인은 원격근무 수행 중 근무장소에 가족을 포함한 외부인 출입을 금지 한다. 3. 본인은 원격근무 수행 중 근무장소에 카메라, 캠코더 등 촬영장치를 반 입하지 아니한다. 4. 본인은 원격근무 수행 중 열람․작성․저장․출력한 문서는 철저히 관리 하고, 이를 외부로 유출하지 아니한다. 5. 본인은 원격근무 수행과 관련된 문서 또는 정보를 수록한 USB메모리, 광 디스크 등 전자적기록매체를 철저히 관리하고, 이를 외부로 유출하지 아 니한다. 6. 본인은 원격근무 지원을 위하여 소속기관에서 지급한 컴퓨터에 원격근무 수행에 필요한 소프트웨어만 설치하며 사용한다. 7. 본인은 바이러스 감염이나 유포를 방지하기 위해서, 원격근무 수행용 컴 퓨터에 백신 프로그램을 설치․운영하며, 백신 엔진을 최신 상태로 유지 한다. 8. 본인은 원격근무 수행용 컴퓨터에 화면보호기능을 설정하고, 화면 복귀 시 반드시 비밀번호를 입력하도록 한다. 9. 본인은 원격근무 수행을 위하여 본인에게 부여된 ID, 비밀번호, 인증서 등이 외부로 유출되지 않도록 철저히 관리한다. 10. 본인에게 부여된 ID, 비밀번호, 인증서 등이 외부로 유출되었음을 인지 한 경우 즉시 사용정지 신청을 하고, 이를 재발급 받도록 한다. 본인은 한국방송광고진흥공사「유연근무제 운영지침」에 의거 상기와 같은 사항을 준수할 것을 서약합니다. 년     월    일 서 약 자  직급)         성명)           (인) - 21 - (별지5) <신설2018.11.30> 원격근무 업무일지 원격근무일자 : 20     년      월      일(    요일) 소 속 직 급 성 명 현재담당업무 근무지 근무형태 선택(O) 내근 출장 내근+출장 당일업무실적 O 출장 내역(출장 시에만 기입) 출장지 출장내용 출장시간 O 기타 업무실적 - - 작성자 :                      (인)",1,regulation
48dcc197-87c9-41c3-8299-7ef3024ea131,이사회 규정(2022년도 8월 개정).pdf,2022-08,,제1조(목적),이규정은한국방송광고진흥공사(이하“공사”라한다) 이 사회의구성과운영에관한사항을규정함을목적으로한다.,1,regulation
3adb648c-5fca-44ea-ac39-5f1bc7512a03,이사회 규정(2022년도 8월 개정).pdf,2022-08,,제2조(기능),이사회는법령및정관에서정한사항과기타이사회의 권한에속하는사항을심의의결한다.,1,regulation
c616af9f-25b3-4dc2-80c1-c546c70044d3,이사회 규정(2022년도 8월 개정).pdf,2022-08,,제3조(구성),"①이사회는사장을비롯한상임이사, 비상임이사로구성 한다.
②이사회의의장은사장이되며, 회의를주재하고의사를진행한다.
③이사회의장의유고시에는직제상의차하위상임이사, 선임비상임 이사, 선임자, 연장자순으로의장직무를대행한다.
④감사는이사회에출석하여의견을진술할수있으나의결권은 가지지아니한다.",1,regulation
ec0f3534-5b9b-49dc-9dee-0ef0e2e5a994,이사회 규정(2022년도 8월 개정).pdf,2022-08,,제3조의2(노동이사제),"이사회의의장은정관제12조제3항제2호에해 당하여비상임이사에임명되는사람(이하“노동이사”라한다)이이 사로서의정당한직무수행을할수있도록보장하여야한다. <개정 - 2 - 2022.8.24.>
②<삭제2022.8.24.>
③<삭제2022.8.24.> [본조신설2020.1.22.]",1,regulation
